标题,来源,下载方式,链接
抗肿瘤药物处方审核专家共识——结直肠癌,"中国抗癌协会(CACA,Chinese Anti-cancer Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18940
女性压力性尿失禁手术安全共识,中国医促会泌尿健康促进分会,站内免费下载,https://guide.medlive.cn/guideline/18939
人工流产手术预防性抗菌药物应用的中国专家共识,中华医学会计划生育学分会,站内免费下载,https://guide.medlive.cn/guideline/18898
肺结核基层诊疗指南（2018年）,"中华医学会(CMA,Chinese Medical Association)",有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/18896
妊娠和产后甲状腺疾病诊治指南（第2版）,《妊娠和产后甲状腺疾病诊治指南》(第2版)编撰委员会,有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/18871
结直肠肿瘤经自然腔道取标本手术专家共识（2019版）,中国NOSES 联盟,有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/18866
抗凝剂皮下注射护理规范专家共识,中国静脉介入联盟,站内免费下载,https://guide.medlive.cn/guideline/18861
结直肠癌腹膜转移预防和治疗腹腔用药中国专家共识（V 2019）,中国医师协会结直肠肿瘤专委会,站内免费下载,https://guide.medlive.cn/guideline/18857
治疗药物监测工作规范专家共识（2019版）,中国药理学会(Chinese Pharmacological Society),站内免费下载,https://guide.medlive.cn/guideline/18860
单孔腹腔镜结直肠手术专家共识（2019版）,中国医师协会结直肠肿瘤专委会,站内免费下载,https://guide.medlive.cn/guideline/18837
2019 国际共识声明：机器人胰腺手术,机器人胰腺手术国际共识专家组,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/18883
中国老年人用药管理评估技术应用共识（草案）,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18903
中国老年人便秘评估技术应用共识（草案）,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18916
中国老年人视力评估技术应用共识（草案）,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18922
中国老年人慢性疼痛评估技术应用共识（草案）,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18927
老年人维生素D营养素强化补充规范共识,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18941
中国老年人听力健康评估技术应用共识（草案）,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18962
2017 欧洲白血病感染会议指南：恶性血液病以及造血干细胞移植后HHV-6感染的管理,"欧洲白血病感染会议(ECIL,European Conference on Infections in Leukaemia)",站内免费下载,https://guide.medlive.cn/guideline/18820
2019 AAN实践指南：多发性硬化疫苗可预防感染和免疫,"美国神经病学学会(AAN,American Academy of Neurology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18797
2019 ASNC/AHA/ASEV/EANM/HFSA/ISA/SCMR/SNMMI专家共识建议：心脏淀粉样变性多峰成像检查,"美国核心脏协会(ASNC,American Society of Nuclear Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/18821
2019 ERS指南：长期家庭无创通气治疗慢性阻塞性肺疾病,"欧洲呼吸学会(ERS,European Respiratory Society)",站内免费下载,https://guide.medlive.cn/guideline/18817
2019 NICE指南：成人高血压的诊断和管理（NG.136）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/18775
2019 法国专家建议：抗抑郁治疗管理指南,国外精神科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/18802
2019 梅奥诊所共识声明：成人组织细胞瘤患者的诊断和评估,梅奥医学中心(Mayo Clinic),站内免费下载,https://guide.medlive.cn/guideline/18827
2019 SFN建议：新生儿卫生和局部用药,"法国新生儿学会(SFN,French Neonatal Society)",站内免费下载,https://guide.medlive.cn/guideline/18851
2019 EANO指南：前庭神经鞘瘤的诊断和治疗,"欧洲神经肿瘤协会(EANO,European Association for Neuro-Oncology)",第三方数据库下载,https://guide.medlive.cn/guideline/18893
2019 SINePe建议：幼儿首次发热性尿路感染的诊断，治疗和随访（更新版）,"意大利儿科肾脏病学会(SINePe,Italian Society for Pediatric Nephrology)",站内免费下载,https://guide.medlive.cn/guideline/18793
2019 AHA科学声明：心脏骤停昏迷幸存者神经预后研究标准,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/18795
2019 意大利建议：成人自身免疫性风湿病患者流感和肺炎球菌疫苗接种,国外风湿免疫科相关专家小组,第三方数据库下载,https://guide.medlive.cn/guideline/18886
2019 JACC科学专家组共识：经导管主动脉置换术相关传导障碍的管理,国外心血管相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/19143
2019 CCO临床实践指南：皮肤黑色素瘤原发切除边界，前哨淋巴结淋巴结活检以及淋巴结清扫,"加拿大安大略癌症治疗中心(CCO,Cancer Care Ontario)",站内免费下载,https://guide.medlive.cn/guideline/18991
2018 EACVI专家共识文件：多模式影像学检查在扩张型心肌病的诊断、危险分层以及治疗中的应用,"欧洲协会心血管影像协会(EACVI,European Association of Cardiovascular Imaging)",站内免费下载,https://guide.medlive.cn/guideline/18891
复杂性肝脏肿瘤三维可视化精准诊治指南（2019 版）,中华医学会数字医学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/18807
医源性胆管损伤后狭窄三维可视化诊治专家共识（2019版）,中华医学会数字医学分会,站内免费下载,https://guide.medlive.cn/guideline/18799
肝血管瘤诊断和治疗多学科专家共识（2019 版）,"国际肝胆胰协会(IHPBA,International Hepato-Pancreato-Biliary Association)",有解读站内免费下载,https://guide.medlive.cn/guideline/18790
老年腹股沟疝诊断和治疗中国专家共识（2019版）,中华医学会外科学分会疝和腹壁外科学组,站内免费下载,https://guide.medlive.cn/guideline/18788
《中国癌症症状管理实践指南》——厌食,中国抗癌协会肿瘤护理专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/18787
中国老年人上肢功能评估技术应用专家共识（草案）,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18792
2019-20 ACIP建议：流感季节流感疫苗防控,"免疫实践咨询委员会(ACIP,Advisory Committee on Immunization Practices)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/18769
2019 EANM程序指南：177Lu标记PSMA配体的放射治疗,"欧洲核医学协会(EANM,European Association of Nuclear Medicine)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18758
2019 ACR/SAA建议：强直性脊柱炎和非放射学中轴型脊柱关节炎的治疗（更新版）,"美国风湿病学会(ACR,American College of Rheumatology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/18762
2019 ESSM临床建议：性医学中低强度冲击波治疗,"欧洲性医学学会(ESSM,European Society of Sexual Medicine)",站内免费下载,https://guide.medlive.cn/guideline/18804
中国肝移植受者代谢病管理专家共识（2019版）,中国医师协会器官移植医师分会,有其他版本站内VIP下载,https://guide.medlive.cn/guideline/19420
中国远程皮肤病学质量控制专家共识,国家远程医疗与互联网医学中心皮肤科专委会,站内免费下载,https://guide.medlive.cn/guideline/19199
成人诊断性可弯曲支气管镜检查术应用指南（2019年版）,中华医学会呼吸病学分会,有解读会员可通过APP阅读,https://guide.medlive.cn/guideline/18846
黄褐斑中医治疗专家共识,中华中医药学会皮肤科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/18845
呼吸道肿瘤光动力治疗临床应用中国专家共识,"中国抗癌协会(CACA,Chinese Anti-cancer Association)",站内免费下载,https://guide.medlive.cn/guideline/18830
MEEK微型皮片移植技术临床操作规范,中华医学会烧伤外科学分会,站内免费下载,https://guide.medlive.cn/guideline/18828
炎症性皮肤病反射式共聚焦显微镜诊断特征专家共识,中国中西医结合学会皮肤性病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/18819
透明质酸面部填充不良反应的预防与治疗专家共识,中国医师协会皮肤科医师分会,站内免费下载,https://guide.medlive.cn/guideline/18786
色素性皮肤病反射式共聚焦显微镜诊断特征专家共识,中国中西医结合学会皮肤性病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/18781
常见皮肤病高频皮肤超声诊断专家共识,国家皮肤与免疫疾病临床医学研究中心,站内免费下载,https://guide.medlive.cn/guideline/18773
高血压中医诊疗专家共识,"中华中医药学会(CACM,China Association of Chinese Medcine)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18771
索他洛尔抗心律失常中国专家共识,中国生物医学工程学会心律学分会,站内免费下载,https://guide.medlive.cn/guideline/18738
国家基本医疗保险、工伤保险和生育保险药品目录（2019年版）,国家医疗保障局,有其他版本站内免费下载,https://guide.medlive.cn/guideline/18724
2019 USPSTF建议声明：BRCA相关癌症的风险评估、遗传咨询和遗传检测,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18734
2019 共识指南：睡眠磨牙症患者的动态肌电图和偶发性电刺激,国外口腔科相关专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/18740
2019 ASGE指南：Barrett's食管的筛查和监测,"美国胃肠内镜学会(ASGE,American Society for Gastrointestinal Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/18755
中国老年人跌倒风险评估专家共识（草案）,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18759
2019 SOGC临床实践指南：肥胖患者妇科手术（No.386）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",站内免费下载,https://guide.medlive.cn/guideline/18761
老年人骨质疏松症评估技术应用专家共识（草案）,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18765
中国社区吞咽功能障碍康复护理与照护专家共识,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/18779
2019 ESCEO专家共识：肠道菌群和骨关节炎管理,"欧洲骨质疏松和骨关节炎临床经济学会(ESCEO,The European Society for Clinical and Economic Aspects of Osteoporosis and Osteoarthritis)",站内免费下载,https://guide.medlive.cn/guideline/18760
2018 JSH实践指南：血液恶性肿瘤—淋巴瘤：边缘区淋巴瘤,"日本血液学会(JSH,Japanese Society of Hematology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18733
2019 专家共识：Souvenaid在轻度认知障碍疾病管理中的应用,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/18725
2019 RANGCO临床实践指南：眼科医生和验光师对青光眼以及疑似青光眼患者的联合管理,"澳大利亚和新西兰皇家眼科学院(RANZCO,Royal Australian and New Zealand College of Ophthalmologists)",站内免费下载,https://guide.medlive.cn/guideline/22431
2019 共识建议：减重手术后妊娠，围产期、产前和产后护理,国外妇产科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/18720
2019 ACIP建议：成人人乳头瘤病毒疫苗接种（更新版）,"免疫实践咨询委员会(ACIP,Advisory Committee on Immunization Practices)",有解读站内免费下载,https://guide.medlive.cn/guideline/18706
2019 临床指南：儿童慢性荨麻疹的管理,"意大利儿科学会(SIP,Italian Society of Pediatrics)",站内免费下载,https://guide.medlive.cn/guideline/18801
