标题,来源,下载方式,链接
2022 WHO建议：青少年和儿童慢性HCV感染的治疗以及HCV简化服务提供和诊断（更新版）,"世界卫生组织(WHO,The World Health Organization)",站内免费下载,https://guide.medlive.cn/guideline/27296
2022 SBCe共识：发作性偏头痛的预防和治疗—第Ⅰ部分,"巴西头痛学会(SBCe,Brazilian Headache Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/27055
中国缺血性卒中和短暂性脑缺血发作二级预防指南2022,中华医学会神经病学分会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/27019
2022 ISPAD临床实践指南：糖尿病酮症酸中毒和高血糖高渗状态,"国际儿童青少年糖尿病协会(ISPAD,International Society for Pediatric and Adolescent Diabetes)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/27025
2020 日本产科实践指南,"日本妇产科学会(JSOG,Japan Society of Obstetrics and Gynecology)",站内免费下载,https://guide.medlive.cn/guideline/27016
2022 ISPAD临床实践指南：青春期糖尿病,"国际儿童青少年糖尿病协会(ISPAD,International Society for Pediatric and Adolescent Diabetes)",站内免费下载,https://guide.medlive.cn/guideline/27012
中西医结合诊疗血精专家共识,中国中西医结合学会泌尿外科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/27035
体医融合糖尿病运动干预专家共识,"中国微循环学会(CMS,Chinese Society of Microcirculation)",会员可通过APP阅读,https://guide.medlive.cn/guideline/27023
HPV DNA检测应用于健康体检人群子宫颈癌初筛的专家共识,中国医师协会妇产科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/27022
肉芽肿性小叶性乳腺炎中医诊疗专家共识（2021版）,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/27024
儿童小肠镜临床应用管理专家共识,中华医学会儿科学分会消化学组,站内免费下载,https://guide.medlive.cn/guideline/27039
成人肠造口皮肤黏膜分离护理专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/27010
2022 CRA建议：幼年特发性关节炎相关性葡萄膜炎的筛查，监测和治疗,"加拿大风湿病学协会(CRA,Canadian Rheumatology Association)",第三方数据库下载,https://guide.medlive.cn/guideline/27030
2022 SWAB建议：癌症患者发热性中性粒细胞减少症的诊断和治疗,"荷兰抗生素政策工作组(SWAB,Dutch Working Party on Antibiotic Policy)",站内免费下载,https://guide.medlive.cn/guideline/27029
2022 国际新生儿猝死工作组专家共识声明：床旁超声检查用于新生儿猝死的系统评估,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/27003
2022 APSC临床实践声明：体育活动，心肺适应能力和心血管健康—第Ⅰ部分,"亚太心脏病学会(APSC,Asia-Pacific Society of Cardiology)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/27087
2022 APSC临床实践声明：体育活动，心肺适应能力和心血管健康—第Ⅱ部分,"亚太心脏病学会(APSC,Asia-Pacific Society of Cardiology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/27090
2022 ACVC/ESC共识文件：以急性心血管疾病为表现的癌症患者的评估和管理（第2部分）,"紧急心血管护理协会(ACVC,Association for Acute Cardiovascular Care)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/27092
2022 BSG共识：绿色内镜检查,"英国胃肠病学会(BSG,British Society of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/27006
2022 EHRA共识：心脏植入式电子设备患者医疗程序干扰的预防和管理,"欧洲心律学会(EHRA,European Heart Rhythm Association)",第三方数据库下载,https://guide.medlive.cn/guideline/27004
2022 EFSUMB临床实践指南：床旁超声检查-第1部分（心脏和肺）,"欧洲生物医学超声学会联盟(EFSUMB,European Federation of Societies for Ultrasound in Medicine and Biology)",站内免费下载,https://guide.medlive.cn/guideline/27001
2022 韩国指南：息肉切除术后结肠镜监测（修订版）,"韩国胃肠内镜学会(KSGE,Korean Society of Gastrointestinal Endoscopy)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/26985
2022 SVS/AVF/AVLS临床实践指南：下肢静脉曲张的管理—第Ⅰ部分：浅表干返流的双功能超声扫描和治疗,"血管外科学会(SVS,Society for Vascular Surgery)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/27476
2022 EHF共识：偏头痛发作有效治疗和曲坦类治疗失败的定义,"欧洲头痛联盟(EHF,European Headache Federation)",站内免费下载,https://guide.medlive.cn/guideline/26983
2022 WSES共识文件：脾外伤非手术治疗患者的随访策略,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/26982
2022 荷兰专家共识声明：儿童Brugada综合征的筛查、诊断和随访,国外心血管相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/26973
2022 ESMO临床实践指南：免疫治疗的毒性管理,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/27066
认知训练中国指南（2022年版）,中国医师协会神经内科医师分会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/27005
2022 ACC专家共识：急诊科急性胸痛的评估和处理决策路径,"美国心脏病学会(ACC,American College of Cardiology)",第三方数据库下载,https://guide.medlive.cn/guideline/26987
2022 临床实践指南：儿童癌症患者紧急和延迟化疗引起的恶心呕吐的预防,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/26977
2022 ERA立场声明：慢性肾脏病在常规临床实践中作为心血管危险因素,"欧洲肾脏学会(ERA,European Renal Association)",第三方数据库下载,https://guide.medlive.cn/guideline/26967
2022 USPSTF建议声明：儿童和青少年抑郁症和自杀风险的筛查,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/26965
2022 USPSTF建议声明：儿童和青少年焦虑的筛查,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",第三方数据库下载,https://guide.medlive.cn/guideline/26963
2022 ESTRO/ACROP共识：少转移前列腺癌的放射治疗建议,"欧洲放射肿瘤学学会(ESTRO,European Society of Radiotherapy & Oncology)",站内免费下载,https://guide.medlive.cn/guideline/27091
孕产期与哺乳期妇女锌缺乏症临床防治专家建议,《孕产期与哺乳期妇女锌缺乏症临床防治专家建议》编写专家组,站内免费下载,https://guide.medlive.cn/guideline/26974
2022 意大利共识：湿疹的局部非药物治疗,国外皮肤性病相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/26950
2022 亚太共识：胃肠道疾病中的小肠细菌过度生长,"印度神经胃肠病学与动力学会(INMA,Indian Neurogastroenterology and Motility Association)",站内免费下载,https://guide.medlive.cn/guideline/26949
2022 国际分类共识：肥大细胞增多症及其相关实体,国外皮肤性病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/26952
肿瘤患者特殊医学用途配方食品使用指南,国家市场监管重点实验室(肿瘤特医食品),有其他版本站内免费下载,https://guide.medlive.cn/guideline/27152
注射用多种维生素(13) 临床应用专家共识,中国抗癌协会肿瘤营养与支持治疗专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/27154
亚低温治疗新生儿缺氧缺血性脑病专家共识（2022）,中华医学会儿科学分会新生儿学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/26943
骨关节炎诊疗规范,"中华医学会风湿病学分会(CRA,Chinese Rheumatology Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/26990
慢性肾脏病合并结核病的治疗专家共识（2022版）,中华医学会结核病学分会,站内VIP下载,https://guide.medlive.cn/guideline/26930
2022 意大利建议：维生素D缺乏的定义、评估和管理,"意大利骨质疏松，骨矿物质代谢好骨病学会(SIOMMMS,Italian Society for Osteoporosis, Mineral Metabolism and Bone Diseases)",站内免费下载,https://guide.medlive.cn/guideline/27259
儿童纵隔恶性肿瘤相关上腔静脉综合征诊断与处理专家共识,中华医学会儿科学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/26991
抗中性粒细胞胞质抗体相关血管炎诊疗规范,"中华医学会风湿病学分会(CRA,Chinese Rheumatology Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/26959
稳定期慢性阻塞性肺疾病医药共管专家共识,中国医学装备协会呼吸病学装备技术专业委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/26953
2022 EASD/ADA共识报告：胰岛素自动给药—益处、挑战和建议,"欧洲糖尿病研究协会(EASD,European Association for the Study of Diabetes)",第三方数据库下载,https://guide.medlive.cn/guideline/26912
2022 WFSBP/ASLM临床指南：基于生活方式的精神卫生保健在抑郁症患者中的应用,"世界生物精神病学会联合会(WFSBP,World Federation of Societies of Biological Psychiatry)",站内免费下载,https://guide.medlive.cn/guideline/26905
2022 荷兰实践指南：慢性肾脏病患者的妊娠意愿和妊娠（概要）,肾脏病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/27492
2022 WHO建议：机械性引产,"世界卫生组织(WHO,The World Health Organization)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/27314
中国社区肺结核主动筛查循证指南,中国防痨协会(Chinese Antituberculosis Association),站内免费下载,https://guide.medlive.cn/guideline/26911
婴儿胆汁淤积症诊断与治疗专家共识,中华医学会儿科学分会感染学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/26929
2022 WHO建议：足月或超期妊娠引产术,"世界卫生组织(WHO,The World Health Organization)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/27376
老年人血脂异常管理中国专家共识,老年人血脂异常管理中国专家共识组,会员可通过APP阅读,https://guide.medlive.cn/guideline/26926
便携式肺功能仪原理、质控及临床应用的中国专家共识,中华医学会呼吸病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/26981
胃肠间质瘤病理诊断临床实践指南（2022版）,《胃肠间质瘤病理诊断临床实践指南（2022版）》编写专家委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/26968
NCCN临床实践指南：恶性腹膜间皮瘤（2022.V2）,"美国国家综合癌症网络(NCCN,National Comprehensive Cancer Network)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/26916
2022 意大利建议：成人肌张力障碍的诊断和治疗,"意大利神经病学学会(SIN,Italian Society of Neurology)",站内免费下载,https://guide.medlive.cn/guideline/26939
2022 科学声明：房颤卒中预防（第2部分）,亚洲心血管专家小组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/27401
2022 循证建议：急性心肌梗死后左室血栓的管理,国外心血管相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/26971
2022 IDS建议：多发性痣患者数字监测的适应证,"国际皮肤镜学会(IDS,International Dermoscopy Society)",站内免费下载,https://guide.medlive.cn/guideline/27574
