标题,来源,下载方式,链接
2021 JSNO指南：中枢神经系统生殖细胞肿瘤的诊断和治疗,"日本神经肿瘤学会(JSNO,Japan Society for Neuro-Oncology)",站内免费下载,https://guide.medlive.cn/guideline/24356
2021 ADS立场声明：2型糖尿病缓解,"澳大利亚糖尿病协会(ADS,Australian Diabetes Society)",站内免费下载,https://guide.medlive.cn/guideline/25598
2021年欧洲临床艾滋病学会(EACS）指南（V 11.0）,"欧洲临床艾滋病学会(EACS,European AIDS Clinical Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/25421
2021 ESPR建议：胎儿中枢神经系统MRI检查的适应证,"欧洲儿科放射学会(ESPR,European Society of Paediatric Radiology)",站内免费下载,https://guide.medlive.cn/guideline/24979
吲哚菁绿近红外光成像在腹腔镜结直肠癌手术中应用中国专家共识（2021版）,中华医学会外科学分会,站内免费下载,https://guide.medlive.cn/guideline/24366
视网膜色素变性治疗循证指南（2021年）,中国眼科遗传联盟,站内免费下载,https://guide.medlive.cn/guideline/24766
食管裂孔疝及胃食管反流性疾病腹腔镜下规范化七步法手术操作指南（2021版）,中国普通外科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24765
细胞自噬与肾脏疾病研究中国专家共识,中国病理生理学会肾脏病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24447
2021 临床实践指南：唇裂，牙槽裂和腭裂患者的治疗（概要）,国外口腔科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24497
2021 ESPEN指南：医院内营养,"欧洲临床营养和代谢学会(ESPEN,The European Society for Clinical Nutrition and Metabolism)",站内免费下载,https://guide.medlive.cn/guideline/24459
中国失能患者家庭营养治疗推荐,中华急诊医学教育学院营养学院,站内免费下载,https://guide.medlive.cn/guideline/24412
帕金森病冻结步态中西医诊治专家共识（2021）,中国神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24408
特发性震颤基层诊疗指南（实践版·2021）,"中华医学会(CMA,Chinese Medical Association)",有其他版本站内VIP下载,https://guide.medlive.cn/guideline/24406
纤维肌痛临床诊疗中国专家共识,国家疼痛专业医疗质量控制中心,站内免费下载,https://guide.medlive.cn/guideline/24398
2021 SIGENP意见书：新生儿和婴儿胆汁淤积症的诊断方法,"意大利儿童胃肠病、肝病和营养学学会(SIGENP,Italian Society of Paediatric Gastroenterology Hepatology and Nutrition)",站内免费下载,https://guide.medlive.cn/guideline/24378
2021 PS指南：库欣病的诊断和管理共识（更新版）,"垂体协会(PS,The Pituitary Society)",站内免费下载,https://guide.medlive.cn/guideline/24376
绝经后卵巢肿物诊治的中国专家共识（2021年版）,中国医师协会微无创医学专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24359
中国人工角膜移植手术专家共识（2021年）,中华医学会眼科学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/24365
中国眼眶异物诊断和治疗专家共识（2021年）,中华医学会眼科学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/24364
ALT持续正常的慢性HBV感染者诊疗专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/24362
儿童横纹肌肉瘤病理诊断规范化专家共识,中华医学会病理学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/24357
带状疱疹相关性疼痛全程管理专家共识,《中华医学杂志》社皮肤科慢病能力提升项目专家组,站内VIP下载,https://guide.medlive.cn/guideline/24352
2021 BSH指南：成人和儿童遗传性血小板疾病的临床和实验室诊断,"英国血液病学学会(BSH,British Society for Haematology)",第三方数据库下载,https://guide.medlive.cn/guideline/24969
2021 SGO建议：妊娠滋养细胞疾病的流行病学，诊断和治疗,"美国妇科肿瘤学会(SGO,Society of Gynecologic Oncology)",站内免费下载,https://guide.medlive.cn/guideline/24444
呼出气一氧化氮检测及其在气道疾病诊治中应用的中国专家共识,中国医药教育协会,会员可通过APP阅读,https://guide.medlive.cn/guideline/24421
成人隐匿性自身免疫糖尿病诊疗中国专家共识（2021版）,中国医师协会内分泌代谢科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/24419
常见先天性心脏病经皮介入治疗指南（2021版）,国家卫生健康委员会国家结构性心脏病介入质量控制中心,会员可通过APP阅读,https://guide.medlive.cn/guideline/24417
2021 SGO临床实践声明：复发性卵巢癌二次减瘤手术,"美国妇科肿瘤学会(SGO,Society of Gynecologic Oncology)",站内免费下载,https://guide.medlive.cn/guideline/24377
2021 CSBrS实践指南：早期乳腺癌患者内镜下乳腺手术,"中国乳腺外科学会(CSBrS,Chinese Society of Breast Surgery)",站内免费下载,https://guide.medlive.cn/guideline/24354
2021 德国指南：皮肤手术中抗凝剂和抗血小板药物的管理,国外皮肤性病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24334
2021 UKKA临床实践指南：SGLT-2抑制剂在成人肾脏病患者中的应用,"英国肾脏病协会(UKKA,UK Kidney Association)",站内免费下载,https://guide.medlive.cn/guideline/24682
2021 欧洲专家共识：成人脂肪细胞软组织肿瘤的诊断策略,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24385
中国儿童原发性免疫性血小板减少症诊断与治疗改编指南（2021版）,中国儿童原发性免疫性血小板减少症诊断与治疗指南改编工作组,有其他版本站内VIP下载,https://guide.medlive.cn/guideline/24351
2021 ESSTS临床指南：抽动秽语综合征和其他抽动障碍—第2版（第Ⅰ部分：评估）,"欧洲抽动-秽语综合征研究学会(ESSTS,European Society for the Study of Tourette syndrome)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24333
2021 HIS/IPS指南：医疗机构内耐甲氧西林金黄色葡萄球菌的预防和控制,"医疗感染学会(HIS,Healthcare Infection Society)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/24480
结直肠癌手术能量器械应用中国专家共识（2021 版）,中华医学会外科学分会,站内免费下载,https://guide.medlive.cn/guideline/24347
中低位直肠癌手术消化道重建中国专家共识（2021版）,中华医学会外科学分会,站内免费下载,https://guide.medlive.cn/guideline/24339
胃肠外科病人围手术期全程营养管理中国专家共识（2021版）,中华医学会外科学分会,站内免费下载,https://guide.medlive.cn/guideline/24404
口腔正畸无托槽隐形矫治技术指南（2021版）,"中华口腔医学会(CSA,Chinese Stomatological Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/24355
成人2型糖尿病基础胰岛素起始调量期专家指导意见,中国内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24349
沙库巴曲缬沙坦钠共晶物药学特性专家共识,中国药学会,站内免费下载,https://guide.medlive.cn/guideline/24367
2021 CUA指南：勃起功能障碍,"加拿大泌尿外科协会(CUA,Canadian Urological Association)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/24336
2021 EAS/ESVM声明：外周动脉疾病患者的降脂或抗血栓治疗,"欧洲动脉硬化学会(EAS,European Atherosclerosis Society)",第三方数据库下载,https://guide.medlive.cn/guideline/24499
2021 JSA实践指南：围术期过敏反应,"日本麻醉科学会(JSA,Japanese Society of Anesthesiologists)",站内免费下载,https://guide.medlive.cn/guideline/24358
2021 ERS临床实践指南：高流量鼻套管治疗急性呼吸衰竭,"欧洲呼吸学会(ERS,European Respiratory Society)",站内免费下载,https://guide.medlive.cn/guideline/24325
2021 AHA科学声明：脂蛋白（a）—动脉粥样硬化性心血管疾病的遗传决定的、具有因果关系以及普遍存在的危险因素,"美国心脏协会(AHA,American Heart Association)",第三方数据库下载,https://guide.medlive.cn/guideline/24317
2021 ESO/ESSD指南：卒中后吞咽困难的诊断和治疗,"欧洲卒中组织(ESO,European Stroke Organisation)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/24457
2021 ESO指南：颅内外动脉夹层,"欧洲卒中组织(ESO,European Stroke Organisation)",第三方数据库下载,https://guide.medlive.cn/guideline/24456
2021 ESMO临床实践指南：转移性乳腺癌的诊断、分期和治疗,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",第三方数据库下载,https://guide.medlive.cn/guideline/24373
2021 国际共识声明：宫腔镜手术术语,"美国妇科腔镜学会(AAGL,American Association of Gynecologic Laparoscopists)",第三方数据库下载,https://guide.medlive.cn/guideline/24319
2021 EFIC专家共识：阴部神经卡压综合征的管理建议,"欧洲疼痛联盟(EFIC,European Pain Federation)",站内免费下载,https://guide.medlive.cn/guideline/24309
获得性免疫缺陷综合征相关肺结核影像诊断标准专家共识,"中华医学会放射学分会(CSR,chinese society of radiology)",站内VIP下载,https://guide.medlive.cn/guideline/24382
2021 CAG立场声明：丁溴东莨菪碱在胃肠内镜检查期间的应用,"加拿大胃肠病学协会(CAG,The Canadian Association of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/24679
慢性踝关节外侧不稳手术治疗专家共识,中华医学会运动医疗分会,站内VIP下载,https://guide.medlive.cn/guideline/24383
心肌肌钙蛋白实验室检测与临床应用中国专家共识,中国医师协会检验医师分会心脑血管病专家委员会,站内VIP下载,https://guide.medlive.cn/guideline/24332
2021 ECCO指南：溃疡性结肠炎的治疗—药物治疗,"欧洲克罗恩病和结肠炎组织(ECCO,European Cron\'s and Colitis Organisation)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/24306
2021 ECCO指南：溃疡性结肠炎的治疗——外科治疗,"欧洲克罗恩病和结肠炎组织(ECCO,European Cron\'s and Colitis Organisation)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/24305
2022 药师实践指南：晚发性性腺功能减退症的治疗,国外药师专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/25002
2021 国际建议：接受生酮饮食疗法成人的管理,国际生酮饮食研究组(International Ketogenic Diet Study Group),站内免费下载,https://guide.medlive.cn/guideline/24697
2019年李-佛美尼综合征医学指南（V1.1）,国外肿瘤科相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/24541
2021 多学科共识：癌症患者保留生育能力标准,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24315
持续性姿势-感知性头晕专家共识,中国医药教育协会,站内免费下载,https://guide.medlive.cn/guideline/24717
原发性甲状旁腺功能亢进热消融治疗专家共识（2021 版）,白求恩精神研究会内分泌和糖尿病学分会介入内分泌专业委员会（学组）,站内免费下载,https://guide.medlive.cn/guideline/24324
颏下岛状瓣修复口腔颌面部缺损专家共识,中国口腔科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24323
2021 昆士兰临床指南：呼吸窘迫和CPAP（V9）,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24368
西医合理使用中成药治疗肠易激综合征专家意见,"中华医学会消化病学分会(CSGE,Chinese Society Of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/24314
抗结核新药早期杀菌活性研究方法专家共识,首都医科大学附属北京胸科医院/北京市结核病胸部肿瘤研究所,站内免费下载,https://guide.medlive.cn/guideline/24320
2021 拯救脓毒运动国际指南：脓毒症和脓毒症休克的管理（概要）,"美国急诊医师学会(ACEP,American College of Emergency Physicians)",有翻译有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/24313
