标题,来源,下载方式,链接
宏基因组测序技术检测感染性病原体江苏专家共识（2020版）,江苏省医学会检验学分会,站内免费下载,https://guide.medlive.cn/guideline/22065
降钙素原指导抗菌药物临床合理应用专家共识,中国医药教育协会,会员可通过APP阅读,https://guide.medlive.cn/guideline/21737
2020 RCOG指南：妊娠滋养细胞疾病的管理（No.38）,"英国皇家妇产科医师学院(RCOG,Royal College of Obstetricians and Gynaecologists)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/21703
2020 SVGO建议：依据骨折风险进行骨质疏松治疗,"瑞士骨质疏松症协会(SVGO,Swiss Association against Osteoporosis)",第三方数据库下载,https://guide.medlive.cn/guideline/21728
2020 BGCS指南：宫颈癌,"英国妇科肿瘤学会(BGCS,British Gynaecological Cancer Society)",站内免费下载,https://guide.medlive.cn/guideline/21923
2020 WHO指南：青少年心理健康促进和预防干预,"世界卫生组织(WHO,The World Health Organization)",有翻译站内免费下载,https://guide.medlive.cn/guideline/21695
2020 AHA科学声明：新型降糖药物对糖尿病和慢性肾病患者的心肾保护作用,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/21690
2020 CUA指南：儿童膀胱和肠道功能障碍的管理,"加拿大泌尿外科协会(CUA,Canadian Urological Association)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/21699
2020 ESMO建议：卵巢癌同源重组缺陷和PARP抑制剂获益的预测性生物标志物检测,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",第三方数据库下载,https://guide.medlive.cn/guideline/21707
包皮整形术安全共识,中国医促会泌尿健康促进分会,站内免费下载,https://guide.medlive.cn/guideline/21678
分化型甲状腺癌术后管理中国专家共识（2020版）,中国医师协会外科医师分会,站内免费下载,https://guide.medlive.cn/guideline/21683
2020 意见书：接受CAR-T细胞治疗的成人和儿童患者感染的筛查、监测和预防建议,国外血液科相关专家小组,第三方数据库下载,https://guide.medlive.cn/guideline/21756
癫痫术前神经心理评估专家共识,"中国抗癫痫协会(CAAE,China Association Against Epilepsy)",站内免费下载,https://guide.medlive.cn/guideline/21680
慢性肺源性心脏病基层合理用药指南,"中华医学会(CMA,Chinese Medical Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/21679
2020 ACIP建议：脑膜炎球菌疫苗接种,"免疫实践咨询委员会(ACIP,Advisory Committee on Immunization Practices)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21677
慢性胃炎基层诊疗指南（2019年）,"中华医学会(CMA,Chinese Medical Association)",有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/21674
地中海贫血妊娠期管理专家共识,中华医学会围产医学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/21673
成人社区获得性肺炎基层合理用药指南,"中华医学会(CMA,Chinese Medical Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/21669
非小细胞肺癌PD-L1免疫组织化学检测规范中国专家共识,中国抗癌协会肿瘤病理专业委员会,站内免费下载,https://guide.medlive.cn/guideline/21660
2020 EHF建议：安慰剂和反安慰剂术语,"欧洲头痛联盟(EHF,European Headache Federation)",站内免费下载,https://guide.medlive.cn/guideline/21665
2019 JDA指南：皮肤真菌病的管理,"日本皮肤病协会(JDA,Japanese Dermatological Association)",站内免费下载,https://guide.medlive.cn/guideline/21668
2020 SOGC指南：妊娠期饮酒的筛查和咨询（ No. 405）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",站内免费下载,https://guide.medlive.cn/guideline/21910
2020 共识文件：晚期肾透明细胞癌的一线和二线治疗的现状,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21682
2020 ESO/ESMO国际共识指南：晚期乳腺癌（ABC 5）-第5版,"欧洲肿瘤学校(ESO,European School of Oncology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/21689
2020 FILO建议：慢性淋巴细胞白血病的诊断和治疗,"法国创新性白血病组织(FILO,French Innovative Leukemia Organization)",站内免费下载,https://guide.medlive.cn/guideline/21798
中国阿尔茨海默病一级预防指南,中国痴呆与认知障碍诊治指南写作组,会员可通过APP阅读,https://guide.medlive.cn/guideline/21732
2020 VA/DoD临床实践指南：降低心血管疾病风险的血脂异常管理,"退伍军人卫生署和美国国防部(VA/DoD,Veterans Health Administration and the US Department of Defense)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21614
2020 NICE指南：昆虫叮咬伤的抗菌药物处方（NG.182）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/21613
2020 EAA指南：先天性睾丸发育不全综合征,"欧洲男科学会(EAA,European Academy of Andrology)",站内免费下载,https://guide.medlive.cn/guideline/21625
2020 AUA/ASTRO/SUO指南：晚期前列腺癌,"美国泌尿外科学会(AUA,American Urological Association)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/21627
2020 AARC临床实践指南：急诊成人气管造口术患者的管理,"美国呼吸治疗学会(AARC,American Association for Respiratory Care)",站内免费下载,https://guide.medlive.cn/guideline/21637
2020 EDF指南：体外光分离置换疗法的应用,"欧洲皮肤病学论坛(EDF,European Dermatology Forum)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21642
2020 共识指南：Alström综合征的管理,国外内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21626
2020 专家声明：斋月期间应用SGLT2抑制剂,国外内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21670
国际中医临床实践指南·病毒性心肌炎,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/21648
经血源子宫内膜干细胞资源库建立标准专家共识,河南省细胞生物学会干细胞专业委员会,站内免费下载,https://guide.medlive.cn/guideline/21850
肛瘘的诊治专家共识（2020版）,北京肛肠学会,站内免费下载,https://guide.medlive.cn/guideline/21725
甲状腺髓样癌诊断与治疗中国专家共识（2020版）,中国医师协会外科医师分会,站内免费下载,https://guide.medlive.cn/guideline/21634
儿童流感诊断与治疗专家共识（2020年版）,国家呼吸系统疾病临床医学研究中心,会员可通过APP阅读,https://guide.medlive.cn/guideline/21671
二代测序技术在NSCLC中的临床应用中国专家共识（2020版）,"中国临床肿瘤学会(CSCO,Chinese Society of Clinical Oncology)",站内免费下载,https://guide.medlive.cn/guideline/21664
电子乙状结肠镜临床应用专家共识（2020版）,中国消化科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21636
中国颅内静脉血栓形成诊断和治疗指南2019,中华医学会神经病学分会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/21622
抗结核药品固定剂量复合制剂的临床使用专家共识,中国防痨协会(Chinese Antituberculosis Association),站内免费下载,https://guide.medlive.cn/guideline/21598
2020 NASPGHAN意见书：儿童炎症性肠病患者贫血,"北美小儿胃肠病、肝脏病和营养学会(NASPGHAN,North American society for pediatric gastroenterology,Hepatology,and nutrition)",站内免费下载,https://guide.medlive.cn/guideline/21610
2020 KSMI专家共识：急性心肌梗死的药物治疗,"韩国心肌梗死学会(KSMI,Korean Society of Myocardial Infarction)",站内免费下载,https://guide.medlive.cn/guideline/21650
2020 AUA/SUO指南：非肌层浸润性膀胱癌的诊断和治疗（修订版）,"美国泌尿外科学会(AUA,American Urological Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21795
2020 ASCRS临床实践指南：直肠癌的管理,"美国结肠和直肠外科医师学会(ASCRS,American Society of Colon and Rectal Surgeons)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22063
2020 ESC实践建议：心衰患者的自我管理,"欧洲心脏病学会(ESC,European Society of Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/21602
2020 共识建议：18 F-FDG PETCT在肺病中的应用,国外影像科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/21601
2020 SARS-CoV-2重症监护医学治疗建议,国外急诊/重症相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/21605
2020 日本专家共识：青少年特发性脊柱侧凸的手术治疗,国外骨科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21612
2020 共识声明：多发性硬化患者接受疾病修饰治疗的感染风险,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21611
2020 意大利临床实践指南：胆管癌-第2部分：治疗,"意大利肝病学会(AISF,Italian Association for the Study of the Liver)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21615
2020 CFF共识指南：囊性纤维化患者的姑息治疗模式,"囊性纤维化基金会(CFF,cystic fibrosis foundation)",站内免费下载,https://guide.medlive.cn/guideline/21584
2020 EAST指南：凝血病出血患者血栓弹力图和旋转血栓弹力仪的应用,"美国东部创伤外科学会(EAST,The Eastern Association for the Surgery of Trauma)",站内免费下载,https://guide.medlive.cn/guideline/21599
2020 ESMO临床实践指南：青春期后癌症患者生育能力保留和治疗后妊娠,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",站内免费下载,https://guide.medlive.cn/guideline/21663
原发性肝癌三维可视化技术操作及诊疗规范（2020版）,中华医学会数字医学分会,站内免费下载,https://guide.medlive.cn/guideline/19807
穿支皮瓣修复口腔颌面—头颈部缺损专家共识,中国口腔科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21794
2020 CHEST指南：COVID-19患者静脉血栓栓塞的预防，诊断和治疗,国外呼吸科专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/23076
艾滋病相关焦虑中西医协同治疗专家共识,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/21582
新型冠状病毒肺炎防控方案（第七版）,中华人民共和国国家卫生健康委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/21577
糖尿病足介入综合诊治临床指南（第六版）,中国糖尿病足细胞与介入治疗技术联盟,有其他版本站内免费下载,https://guide.medlive.cn/guideline/21570
成人慢加急性肝衰竭肝移植围手术期管理专家共识,中国医师协会器官移植医师分会,站内免费下载,https://guide.medlive.cn/guideline/21568
2020 EUSEM指南：急诊室内急性疼痛的评估,"欧洲急诊医学会(EuSEM,European Society of Emergency Medicine)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21581
2020 AHA科学声明：药物性心律失常,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/21579
2020 KSG指南：非静脉曲张性上消化道出血,"韩国胃肠病学学会(KSG,Korean Society of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/21574
2020 EUSEM指南：急诊室内急性疼痛的管理和建议,"欧洲急诊医学会(EuSEM,European Society of Emergency Medicine)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21587
2020 CanVasc共识建议：抗中性粒细胞胞浆抗体相关性血管炎的管理（更新版）,"加拿大血管炎研究网络(CanVasc,Canadian Vasculitis research network)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21592
2020 共识指南：Rett综合征的终身管理,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21692
