标题,来源,下载方式,链接
2023 AHA科学声明：关于心脏手术后急性缺血管理的思考,美国心脏协会,第三方数据库下载,https://guide.medlive.cn/guideline/30032
急性冠状动脉综合征患者院外长期随访管理共识,中国心血管病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29986
2023 临床建议：结节性硬化症相关癫痫的管理（更新）,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29928
基于“同一健康”理念的重点传染病综合监测体系建设专家共识,中国感染病相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29852
2023 CCS/CHFS临床实践：不同心力衰竭表型的患者（更新版）,加拿大心血管学会,站内免费下载,https://guide.medlive.cn/guideline/29847
2023 KSBMR立场声明：非典型股骨骨折,韩国骨和矿物研究学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/29828
2023 ESOT共识声明：肝移植中的生物标志物,欧洲器官移植学会,有翻译站内免费下载,https://guide.medlive.cn/guideline/29813
云加端物联网辅助诊治睡眠呼吸暂停（OSA）专家共识（2022 版）,国际元宇宙医学协会睡眠呼吸专家组,站内免费下载,https://guide.medlive.cn/guideline/29803
2023 中国指南：甲状腺和甲状旁腺手术的术中神经监测（英文版）,中国医师协会外科医师分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/29788
缺血性脑卒中（大动脉粥样硬化型） 治未病干预指南,中国神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29724
高血压病治未病干预指南,中国心血管病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29720
重庆地区癌性疼痛中医综合外治方法专家共识,重庆市中医药学会肿瘤专业委员会,站内免费下载,https://guide.medlive.cn/guideline/29715
儿童中医体质特征及调护专家共识,世界中医药学会联合会,站内免费下载,https://guide.medlive.cn/guideline/29697
2023 BTS指南：循环死亡后已故捐赠者的心胸器官移植,英国器官移植学会,站内免费下载,https://guide.medlive.cn/guideline/29688
2023 国际专家组共识：识别和解决原发性皮肤B细胞淋巴瘤未满足的临床需求,国外血液科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/29678
2023 共识声明：慢性冠脉综合征和／或心力衰竭患者的标准化运动处方,国外心血管相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29674
2023 SMFM咨询系列#67：孕产妇脓毒症,母胎医学会,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/29672
儿童安宁疗护营养管理专家建议,中华医学会儿科学分会血液学组,站内免费下载,https://guide.medlive.cn/guideline/29754
2023版鼻腔盐水冲洗防治新型冠状病毒感染的临床指引,中国鼻病研究协作组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/29656
中成药治疗阴道炎临床应用指南（2022 年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/29787
2023 奥地利专家共识声明：局部晚期或转移性胆管癌患者的全身治疗,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29820
中国脑血管病临床管理指南（第2版）（节选）——第3章脑血管病高危人群管理,中国卒中学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/29777
血液透析通路相关中心静脉病变介入治疗专家建议书,肾脏病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29657
2023 NICE指南：12岁以下人群渗出性中耳炎（NG.233）,英国国家卫生与临床优化研究所 ,第三方数据库下载,https://guide.medlive.cn/guideline/29659
BRAF抑制剂联合MEK抑制剂相关发热综合征的医-药-患共管模式专家共识,中国抗癌协会肿瘤药学专委会,站内免费下载,https://guide.medlive.cn/guideline/29744
一次性支气管镜临床应用专家共识,中华医学会呼吸病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/29667
湖南省安宁疗护病房管理的专家共识,湖南省肿瘤医院,站内免费下载,https://guide.medlive.cn/guideline/29829
2023 亚太专家共识：冠状动脉生理评估的实践应用-第1部分,亚太地区心血管疾病相关专家组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/30697
2023 SVS/AVF/AVLS临床实践指南：下肢静脉曲张的管理—第Ⅱ部分,血管外科学会,有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/29686
中西医协同新安医学特色诊疗专家共识,安徽省中医药学会风湿病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/29666
2023-2024 AAP儿童流感的预防与控制建议,美国儿科学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/29658
基于肺癌高风险人群筛查的肺结节中医诊疗与管理专家共识,中国中医肿瘤防治联盟,站内免费下载,https://guide.medlive.cn/guideline/29653
2023 国际专家共识指南：机器人肝脏切除术,国际机器人肝脏切除术专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/29789
2023 ESCMID指南：成人和儿童脑脓肿的诊断和治疗,欧洲临床微生物与感染性疾病学会,第三方数据库下载,https://guide.medlive.cn/guideline/29675
2023 ACR/EULAR 抗磷脂综合征的分类标准,"美国风湿病学会(ACR,American College of Rheumatology)",第三方数据库下载,https://guide.medlive.cn/guideline/29851
经皮股动脉穿刺动脉造影下腹主动脉球囊血流临时性阻断技术规范中国专家共识,中国医师协会介入医师分会,站内免费下载,https://guide.medlive.cn/guideline/29660
成人体外心肺复苏经皮穿刺置管中国急诊专家共识,中国急诊ECMO 科研协作组,站内免费下载,https://guide.medlive.cn/guideline/29643
体外膜肺氧合辅助潜在捐献者院际转运专家共识,国家人体捐献器官获取质量控制中心,站内免费下载,https://guide.medlive.cn/guideline/29641
2023 ADA循证临床实践指南：儿童急性牙痛的药物治疗,美国牙科协会,站内免费下载,https://guide.medlive.cn/guideline/29637
2023 CAR指南：肌肉骨骼系统诊断成像转诊,加拿大放射科医师协会,站内免费下载,https://guide.medlive.cn/guideline/29644
心电图身份识别在保险业应用专家共识,中国心血管病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29652
2023 ESC指南：急性冠脉综合征的管理,欧洲心脏病学会,第三方数据库下载,https://guide.medlive.cn/guideline/29617
盐酸米那普仑片临床用药建议,中国精神科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/29670
2023 ESC心衰委员会临床共识声明：普通社区内心力衰竭的诊断,欧洲心脏病学会,站内免费下载,https://guide.medlive.cn/guideline/29663
大细胞神经内分泌癌诊治重庆专家共识,重庆市医药生物技术协会,站内免费下载,https://guide.medlive.cn/guideline/29622
2023 EAPCI/ACVC/ESC共识声明：左心瓣膜病并发心源性休克的经导管介入治疗,欧洲经皮心血管介入学会,第三方数据库下载,https://guide.medlive.cn/guideline/29631
2021 JSARD/JSNP临床实践指南：社交恐惧症,日本焦虑及相关疾病学会,站内免费下载,https://guide.medlive.cn/guideline/29636
2023 EANM/SNMMI/ISMRM共识建议：PET/MRI在肿瘤学中的应用,欧洲核医学协会,站内免费下载,https://guide.medlive.cn/guideline/29640
2022 法国临床实践指南：食管癌的诊断，治疗和随访,法国胃肠病学会,站内免费下载,https://guide.medlive.cn/guideline/29639
2023 ACIP建议：应用Nirsevimab预防婴幼儿呼吸道合胞病毒疾病,免疫实践咨询委员会,第三方数据库下载,https://guide.medlive.cn/guideline/29612
2023 ESC指南：急性和慢性心力衰竭的诊断和治疗（更新版）,欧洲心脏病学会,有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/29614
2023 ESC指南：糖尿病患者心血管疾病的管理,"欧洲心脏病学会(ESC,European Society of Cardiology)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/29615
2023 ESC指南：心内膜炎的管理,"欧洲心脏病学会(ESC,European Society of Cardiology)",第三方数据库下载,https://guide.medlive.cn/guideline/29618
2023 ESC指南：心肌病的管理,欧洲心脏病学会,有解读第三方数据库下载,https://guide.medlive.cn/guideline/29616
岛叶胶质瘤手术技术中国专家共识,中国医师协会脑胶质瘤专业委员会,站内免费下载,https://guide.medlive.cn/guideline/30024
2023 临床实践指南共识：多发性骨髓瘤患者感染的预防（概要）,国外血液科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/30011
2023更新—2015 NICE指南：疑似癌症患者的识别和转诊（NG12）,英国国家卫生与临床优化研究所 ,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/29595
2023 国际共识建议：长期输注β-内酰胺类抗生素（概要）,美国临床药学学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/29607
2023 国际共识建议：长期输注β-内酰胺类抗生素,美国临床药学学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/29600
2023 IHS指南：特发性颅高压的对照临床试验,国际头痛协会,站内免费下载,https://guide.medlive.cn/guideline/29706
2023 ERA研究组指南建议：儿童和青少年哮喘的维持治疗,国外呼吸科专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29756
女性盆底重建手术植入物并发症登记中国专家共识,中华医学会妇产科学分会妇科盆底学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/29606
2023更新版—2019 NICE指南：异位妊娠和流产的诊断和初始管理,英国国家卫生与临床优化研究所 ,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/29593
2023 AHA/ASA科学声明：成人烟雾病和综合征—当前观点和未来方向,美国心脏协会,第三方数据库下载,https://guide.medlive.cn/guideline/29591
2023 ASPEN指南：早产儿的肠外营养,美国肠外肠内营养学会,有翻译站内免费下载,https://guide.medlive.cn/guideline/29587
中国医疗机构工作人员流感疫苗预防接种指南,中华预防医学会医院感染控制分会,站内免费下载,https://guide.medlive.cn/guideline/29613
2023 中国专家共识：癫痫患者接种COVID-19疫苗（英文版）,中国神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/29634
2023 ECCO意见书：炎症性肠病组织学异常的定义,欧洲克罗恩病和结肠炎组织,第三方数据库下载,https://guide.medlive.cn/guideline/30659
2023 Duke-ISCVID 感染性心内膜炎的诊断标准,国际心血管传染病学会,站内免费下载,https://guide.medlive.cn/guideline/29798
2023 SMFM咨询系列#66：实体器官移植患者的孕前评估与妊娠管理,母胎医学会,第三方数据库下载,https://guide.medlive.cn/guideline/29671
慢性冠脉综合征无创性影像诊断中国专家共识,中华医学会心血管病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/29597
老年2型糖尿病慢病管理指南,中国老年学和老年医学学会,站内免费下载,https://guide.medlive.cn/guideline/29590
2023 USPSTF建议声明：预防HIV感染的暴露前预防,美国预防医学工作组,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/29576
