标题,来源,下载方式,链接
2018 APTA循证临床实践指南：先天性肌肉性斜颈症的物理治疗,"美国物理治疗协会(APTA,American Physical Therapy Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16518
2018 ESGE指南：非静脉曲张上消化道出血,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16565
2018 ASRM委员会意见：女性不孕症患者疫苗接种建议,"美国生殖医学会(ASRM,American Society for Reproductive Medicine)",站内免费下载,https://guide.medlive.cn/guideline/16581
2018 ILTS建议：非酒精性脂肪性肝炎的管理和治疗,"国际肝移植学会(ILTS,International Liver Transplant Society)",有解读站内免费下载,https://guide.medlive.cn/guideline/16553
胰腺癌综合诊治指南（2018版）,中国抗癌协会胰腺癌专业委员会,有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/16573
2018 ETA指南：中枢性甲状腺功能减退的诊断和管理,"欧洲甲状腺协会(ETA,European Thyroid Association)",第三方数据库下载,https://guide.medlive.cn/guideline/16721
2018 ETA/TFI联合立场声明：欧洲国家左旋甲状腺素产品的互换性,"欧洲甲状腺协会(ETA,European Thyroid Association)",第三方数据库下载,https://guide.medlive.cn/guideline/16731
2018 德国子宫内膜癌跨学科诊断，治疗以及随访指南,"德国妇科肿瘤小组(AGO,German Gynecological Oncology Group)",第三方数据库下载,https://guide.medlive.cn/guideline/16753
2018 台湾多学科建议：应用DEBDOX-TACE治疗肝细胞癌,台湾多学科工作组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/16961
2018 CPS/CFPC声明：新生儿维生素K 预防指南,"加拿大儿科学会(CPS,Canadian Paediatric Society)",第三方数据库下载,https://guide.medlive.cn/guideline/16570
2018 循证临床指南：接受辅助通气和气管插管的新生儿的镇静和镇痛,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/16512
2017 JSGO指南：宫颈癌的治疗,"日本妇科肿瘤学会(JSGO,Japan Society of Gynecologic Oncology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16504
2018 JSPM临床指南：癌症患者泌尿系统症状的治疗建议,"日本姑息医学会(JSPM,Japanese Society of Palliative Medicine)",站内免费下载,https://guide.medlive.cn/guideline/16516
2018 SAHM意见书：青少年和年轻成人HIV暴露前预防性用药,"青少年健康与医学学会(SAHM,Society for Adolescent Health and Medicine)",站内免费下载,https://guide.medlive.cn/guideline/16532
2018 CHEST指南：疑似肺炎或流感导致急性咳嗽患者的门诊管理,"美国胸科医师学会(ACCP,American College of Chest Physicians)",第三方数据库下载,https://guide.medlive.cn/guideline/16542
2018 昆士兰临床指南：胎动（简短版）,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16535
2018 澳大利亚临床共识指南：儿童卒中的诊断和急性管理,"世界卒中组织(WSO,World Stroke Organization)",有翻译站内免费下载,https://guide.medlive.cn/guideline/16533
2018 ADA/EASD共识：2型糖尿病患者高血糖的管理,"美国糖尿病学会(ADA,American Diabetes Association)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16510
2018 NICE指南：肾脏替代治疗和保守管理（NG.107）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/16521
2018 香港鸡蛋过敏患者疫苗接种共识,"香港过敏科医学会(HKIA,Hong Kong Institute of Allergy)",站内免费下载,https://guide.medlive.cn/guideline/16591
2018 RACGP/ADS临床立场声明：基层医疗中高血糖紧急情况的管理,"澳大利亚皇家全科医师协会(RACGP,Royal Australian College of General Practitioners)",站内免费下载,https://guide.medlive.cn/guideline/16802
肾动脉狭窄规范化超声检查,中国影像科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/23339
2018 SIGN英国国家指南：卵巢上皮癌（135）-修订版,"苏格兰校际指南网络(SIGN,Scottish Intercollegiate Guidelines Network)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/21560
2018 马来西亚临床实践指南：血友病的管理,"马来西亚卫生部(MOH,Ministry of Health Malaysia)",站内免费下载,https://guide.medlive.cn/guideline/19850
2018 马来西亚临床实践指南：高血压的管理（第5版）,"马来西亚卫生部(MOH,Ministry of Health Malaysia)",站内免费下载,https://guide.medlive.cn/guideline/16766
2018 马来西亚临床实践指南：慢性肾脏病的管理（第2版）,"马来西亚卫生部(MOH,Ministry of Health Malaysia)",站内免费下载,https://guide.medlive.cn/guideline/17975
脂肪组织来源的干细胞提取、制备及储存质量管理专家共识,中国医药生物技术协会,站内免费下载,https://guide.medlive.cn/guideline/16672
2018 ATS/STS/STR临床实践指南：恶性胸腔积液的管理,"美国胸科学会(ATS,American Thoracic Society)",有解读站内免费下载,https://guide.medlive.cn/guideline/16507
2018 ESMO临床实践指南：转移性非小细胞肺癌的诊断，治疗和随访,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16505
2018 ERAS指南建议：食管切除术围术期护理,"促进术后恢复学会(ERAS,The Enhanced Recovery After Surgery Society)",有解读站内免费下载,https://guide.medlive.cn/guideline/16519
2018 ESMO/EURACAN临床实践指南：骨肉瘤的诊断，治疗和随访,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16517
2018 SIMI意见书：癌症患者静脉血栓栓塞的预防和治疗,"意大利内科学会(SIMI,Italian Society of Internal Medicine)",站内免费下载,https://guide.medlive.cn/guideline/16520
2018 ESMO临床实践指南：肝细胞癌的诊断，治疗和随访,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",有解读有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/16530
2018 共识建议：异位性皮炎辅助局部管理,国外皮肤性病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/16703
2018 NAF临床政策指南：流产,"国家流产联盟(NAF,National Abortion Federation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16788
2018 BHIVA/BASHH指南：HIV暴露前预防疗法,"英国艾滋病协会(BHIVA,British HIV Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16557
2018 ACOG委员会意见：盆腔常规检查的效用和适应证（No.754）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",站内免费下载,https://guide.medlive.cn/guideline/16552
2018 AISF意见书：免疫功能低下患者丙型肝炎,"意大利肝病学会(AISF,Italian Association for the Study of the Liver)",有翻译站内免费下载,https://guide.medlive.cn/guideline/16698
2018 PRINTO共识：幼年特发性关节炎新分类标准-启动步骤,"国际儿童风湿病试验组织(PRINTO,Pediatric Rheumatology International Trials Organization)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/17274
2018 实践指南：托伐普坦治疗快速进展型ADPKD,肾脏病相关专家小组（统称）,有解读第三方数据库下载,https://guide.medlive.cn/guideline/18659
抗中性粒细胞胞浆抗体检测的临床应用专家共识,中国医师协会风湿免疫科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/21988
中国肝癌一级预防专家共识（2018）,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",站内免费下载,https://guide.medlive.cn/guideline/16320
右美托咪定在心血管麻醉和围术期应用的专家共识（2018）,中国心胸血管麻醉学会,站内免费下载,https://guide.medlive.cn/guideline/16638
胚胎植入前遗传学诊断与筛查实验室技术指南,中华医学会生殖医学分会,站内免费下载,https://guide.medlive.cn/guideline/16551
北京市癌症疼痛护理专家共识（2018 版）,北京护理学会,站内免费下载,https://guide.medlive.cn/guideline/16548
中国肺移植供体标准及获取转运指南,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/16425
小肠出血诊治专家共识意见（2018 年，南京）,中华消化杂志编辑委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/16922
2018 ADA循证临床实践指南：龋齿性病变的非恢复性治疗,"美国牙科协会(ADA,American Dental Association)",站内免费下载,https://guide.medlive.cn/guideline/16489
2018 SOGC临床实践指南：产前糖皮质激素治疗改善胎儿结局（No.364）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",站内免费下载,https://guide.medlive.cn/guideline/16543
关于新生儿眼底筛查的专家共识,中国妇幼保健协会儿童眼保健专业委员会,站内免费下载,https://guide.medlive.cn/guideline/16762
老年人多重用药安全管理专家共识,中国老年保健医学研究会,站内免费下载,https://guide.medlive.cn/guideline/16562
聚乙二醇化脂质体阿霉素治疗卵巢癌的中国专家共识（2018年）,中华医学会妇科肿瘤学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/16436
2018 社区获得性肺炎管理建议,国外呼吸科专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/17031
2018 0-4岁儿童高苯丙氨酸血症的诊断和治疗建议,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/16556
中国流感疫苗预防接种技术指南（2018-2019）,"中国疾病预防控制中心(CDC,Chinese Center For Disease Control And Prevention)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16537
慢性脑缺血中西医结合诊疗专家共识,北京中西医结合学会卒中专业委员会,站内免费下载,https://guide.medlive.cn/guideline/16488
2018 ESPEN指南：ICU内临床营养,"欧洲临床营养和代谢学会(ESPEN,The European Society for Clinical Nutrition and Metabolism)",有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/16655
中国消化道黏膜下肿瘤内镜诊治专家共识（2018版）,"中华医学会内镜学分会(CSDE,Chinese Society of Digestive Endoscopy)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17030
2018 ASE指南：成人经胸超声心动图检查,"美国超声心动图学会(ASE,American Society of Echocardiography)",站内免费下载,https://guide.medlive.cn/guideline/16501
2018 RCOG指南：前置血管的诊断和管理（No.27b）,"英国皇家妇产科医师学院(RCOG,Royal College of Obstetricians and Gynaecologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/16480
2018 RCOG指南：前置胎盘和胎盘植入的诊断和管理（No.27a）,"英国皇家妇产科医师学院(RCOG,Royal College of Obstetricians and Gynaecologists)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16479
2018 CAS意见书：镇静程序,"加拿大麻醉医师学会(CAS,Canadian Anesthesiologists' Society)",站内免费下载,https://guide.medlive.cn/guideline/16495
2018 TES临床实践指南：类固醇21-羟化酶缺乏导致的先天性肾上腺皮质增生症,"美国内分泌学会(TES,The Endocrine Society)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16508
2018 国际共识声明：心脏手术患者直接口服抗凝药物围术期管理,"欧洲心胸麻醉协会(EACTA,European Association of Cardiothoracic Anaesthesiology)",站内免费下载,https://guide.medlive.cn/guideline/16483
2018 EHF共识声明：应用肉毒杆菌毒素A治疗慢性偏头痛,"欧洲头痛联盟(EHF,European Headache Federation)",站内免费下载,https://guide.medlive.cn/guideline/16481
妇科肿瘤标志物应用专家共识,中国医师协会检验医师分会,站内免费下载,https://guide.medlive.cn/guideline/16462
